country	state_province	city	address	postcode	latitude	longitude
Canada	Ontario	Orangeville	100 Fifth Ave	L9W 3E8	43.92977407	-80.09383696
Canada	Ontario	Orangeville	230 Centennial Rd	L9W 5K2	43.9023183	-80.1182163
Canada	Ontario	Orangeville	322 Broadway	L9W 3T2	43.9153992	-80.1144932
Canada	Ontario	Orangeville	46 Broadway	L9W 1J4	43.9208033	-80.0896447
Canada	Ontario	Orangeville	5960 Highway #9	L9W 3T5	43.946528	-79.9713978
Canada	Ontario	Orillia	170 Colborne St West	L3V 2Z3	44.60491065	-79.42579843
Canada	Ontario	Orillia	175 Westmount Dr	L3V 7T7	44.59655696	-79.42941724
Canada	Ontario	Orillia	25 Colborne St	L3V 1T4	44.607392	-79.417809
Canada	Ontario	Orillia	265 Atherly Rd	L3V 1N7	44.6052974	-79.39968826
Canada	Ontario	Orillia	298 Memorial Avenue	L3V 5X6	44.5949836	-79.4240304
Canada	Ontario	Orillia	3 Creighton St	L3V 1A9	44.59679	-79.426278
Canada	Ontario	Orillia	3295 Monarch Dr	L3V 7Z4	44.611239	-79.450727
Canada	Ontario	Orillia	420 West St N	L3V 5E8	44.6227952	-79.4315047
Canada	Ontario	Orillia	525 Memorial Ave	L3V 7V3	44.5872367	-79.4246905
Canada	Ontario	Orillia	825 Memorial Ave	L3V 6S2	44.5805697	-79.430875
Canada	Ontario	Orillia	9110 Hwy 12 West	L3V 6H2	44.6092059	-79.4175587
Canada	Ontario	Orleans	"110 Place D'orleans Dr, Unit Fcu8"	K1C 2L9	45.4781016	-75.51758713
Canada	Ontario	Orleans	1980 Joseph Blvd	K1C 1E4	45.46345955	-75.54060141
Canada	Ontario	Orleans	2020 Trim Rd	K4A 0G4	45.4688055	-75.4537519
Canada	Ontario	Orleans	2280 Tenth Line Rd	K4A 0X4	45.4519772	-75.48335371
Canada	Ontario	Orleans	2311 St Joseph Blvd	K1C 1E7	45.468781	-75.531823
Canada	Ontario	Orleans	2895 St Joseph Blvd	K1C 1C7	45.4749977	-75.5186017
Canada	Ontario	Orleans	3869 Innes Rd	K1C 1T1	45.4532186	-75.5122822
Canada	Ontario	Orleans	4454 Innes Rd	K4A 4C5	45.461081	-75.484808
Canada	Ontario	Orleans	911 Watters Rd	K4A 3K5	45.483962	-75.47574968
Canada	Ontario	Oro-medonte	2976 Highway 11 & Concession 7	L0L 2E0	44.4759327	-79.5456629
Canada	Ontario	Orono	Highway 35/115	L0B 1M0	44.00716147	-78.60708258
Canada	Ontario	Oshawa	1251 Simcoe St North	L1G 4X1	43.93087535	-78.87650693
Canada	Ontario	Oshawa	1311 Harmony Rd N	L1K 0Z6	43.94152267	-78.850211
Canada	Ontario	Oshawa	1361 Harmony Rd North	L1K 0Z6	43.94242058	-78.85060975
Canada	Ontario	Oshawa	146 Bloor St East	L1H 3M4	43.88178086	-78.85050344
Canada	Ontario	Oshawa	1471 Harmony Rd N	L1H 7K5	43.944163	-78.850109
Canada	Ontario	Oshawa	20 Park Rd S	L1J 4G8	43.894665	-78.873338
Canada	Ontario	Oshawa	211 King St E	L1H 1C5	43.8992408	-78.8561236
Canada	Ontario	Oshawa	251 Ritson Rd N	L1G 1Z7	43.90704815	-78.85623299
Canada	Ontario	Oshawa	3309 Simcoe St	L1H 7K4	43.98169645	-78.91065149
Canada	Ontario	Oshawa	338 King St West	L1J 2J9	43.895029	-78.875185
Canada	Ontario	Oshawa	419 King St W	L1J 2K5	43.8893413	-78.8793141
Canada	Ontario	Oshawa	503 Wentworth St W	L1J 6G5	43.8681832	-78.85786239
Canada	Ontario	Oshawa	520 King St West	L1J 2K9	43.893288	-78.882967
Canada	Ontario	Oshawa	560 King St East	L1H 1G5	43.90237818	-78.84334421
Canada	Ontario	Oshawa	575 Thornton Road North	L1J 8L5	43.90799655	-78.89979281
Canada	Ontario	Oshawa	767 Taunton Rd. E.	L1H 7K5	43.93886714	-78.852063
Canada	Ontario	Oshawa	915 Bloor St West	L1J 8M6	43.87249624	-78.88907841
Canada	Ontario	Oshawa	Durham College - Gordon Willey - Lower Level	L1H 7K4	43.927462	-78.850203
Canada	Ontario	Oshawa	Durham College - Gordon Willey - Upper Level	L1H 7K4	43.97822066	-78.90685811
Canada	Ontario	Oshawa	"Durham College - Gordon Willey, C Wing?"	L1H 7K4	43.97822066	-78.90685811
Canada	Ontario	Oshawa	Durham College - Student Services Bldg	L1H 7K4	43.944622	-78.898114
Canada	Ontario	Oshawa	Lakeridge Hospital	L1G 2B9	43.9054514	-78.8689344
Canada	Ontario	Oshawa	"On Tech Shaw Building, 2000 Simcoe Street N"	L1H 7K4	43.97687541	-78.90891845
Canada	Ontario	Ottawa	100 Constellation Crescent	K1P 1J1	45.4210989	-75.6900301
Canada	Ontario	Ottawa	100 Metcalfe St	K1P 0A7	45.4206838	-75.69592867
Canada	Ontario	Ottawa	"1000 Airport Parkway Private, Unit 2500"	K1V 9B4	45.322674	-75.667438
Canada	Ontario	Ottawa	1000 Palladium Drive	K2V 1A4	45.296912	-75.926845
Canada	Ontario	Ottawa	1125 Colonel By Dr	K1S 5B6	45.3858581	-75.69500412
Canada	Ontario	Ottawa	1125 Colonel By Dr-carleton Univ Phy Ctr	K1S 5B6	45.3858581	-75.69500412
Canada	Ontario	Ottawa	"1200 St Laurent Blvd, Unit #629"	K1K 3B8	45.42191995	-75.63905139
Canada	Ontario	Ottawa	1239 Donald St	K1J 8W3	45.4302475	-75.638201
Canada	Ontario	Ottawa	1260 Merivale Rd	K2C 3Z5	45.371412	-75.732378
Canada	Ontario	Ottawa	1270 Trim Rd	K4A 3P7	45.4909717	-75.47996253
Canada	Ontario	Ottawa	1384 Baseline Rd	K2C 0A9	45.36201	-75.737917
Canada	Ontario	Ottawa	1385 Woodroffe	K2G 1V8	45.3501805	-75.7551461
Canada	Ontario	Ottawa	1406 Prince Of Wales Dr	K2C 1N6	45.368456	-75.702686
Canada	Ontario	Ottawa	145 Jean-jacques Lussier	K1N 6N5	45.422103	-75.682027
Canada	Ontario	Ottawa	1583 Alta Vista	K1G 0E9	45.4080536	-75.6577507
Canada	Ontario	Ottawa	1600 Bank St	K1V 7Y6	45.3778	-75.667722
Canada	Ontario	Ottawa	1610 Walkley Rd	K1V 6P5	45.377443	-75.645415
Canada	Ontario	Ottawa	1611 Bank St	K1V 7Y8	45.37823	-75.666869
Canada	Ontario	Ottawa	1665 Hunt Club Rd	K1T 3Z3	45.36071	-75.63072916
Canada	Ontario	Ottawa	171 Slater St	K1P 5H7	45.4201583	-75.6980896
Canada	Ontario	Ottawa	1778 Carling Ave	K2A 1E1	45.377115	-75.753693
Canada	Ontario	Ottawa	1802 St Laurent Blvd	K1G 1A2	45.403533	-75.626731
Canada	Ontario	Ottawa	1859 Carling Ave	K2A 1E4	45.376337	-75.75731602
Canada	Ontario	Ottawa	187 Bank St	K2P 1W7	45.4178835	-75.6983046
Canada	Ontario	Ottawa	1950 Walkley Rd	K1H 1W1	45.38267	-75.63144097
Canada	Ontario	Ottawa	200 Sparks St	K1P 5C1	45.421188	-75.700649
Canada	Ontario	Ottawa	2016 Ogilvie Rd	K1J 7N9	45.43658625	-75.60464895
Canada	Ontario	Ottawa	2100 Hunt Club Rd	K1T 3S4	45.3641585	-75.6199595
Canada	Ontario	Ottawa	2121 Carling Ave Unit 57	K2A 1S3	45.3733726	-75.76981306
Canada	Ontario	Ottawa	2162 Prince Of Wales Dr	K2E 0A1	45.33358	-75.70186966
Canada	Ontario	Ottawa	"2277 Riverside Dr, Unit 214"	K1H 7X6	45.38553135	-75.67715557
Canada	Ontario	Ottawa	2301 Navaho Dr	K2G 6Z1	45.352954	-75.75565
Canada	Ontario	Ottawa	"2495 Bank St, Unit 19"	K1V 0Y5	45.3546214	-75.6449134
Canada	Ontario	Ottawa	2545 Baseline Rd	K2H 7B3	45.3420992	-75.78631806
Canada	Ontario	Ottawa	263 Bank Street	K2P 1X5	45.416051	-75.696952
Canada	Ontario	Ottawa	2636 Innes Rd	K1B 4Z5	45.43090515	-75.56322229
Canada	Ontario	Ottawa	275 Slater St	K1P 5H9	45.418785	-75.70160468
Canada	Ontario	Ottawa	2800 Lancaster Road	K1B 4S4	45.394219	-75.604914
Canada	Ontario	Ottawa	2951 Bank St	K1T 1N9	45.347521	-75.624428
Canada	Ontario	Ottawa	2970 Carling Ave	K2B 7J7	45.355527	-75.802966
Canada	Ontario	Ottawa	3224 Hawthorne Rd	K1G 3V9	45.381444	-75.601641
Canada	Ontario	Ottawa	330 Queen St	K1R 7Y5	45.418667	-75.704191
Canada	Ontario	Ottawa	3580 Strandherd Dr	K2J 5L4	45.2745697	-75.73823936
Canada	Ontario	Ottawa	3705 Riverside Dr	K1V 1G8	45.342611	-75.69041
Canada	Ontario	Ottawa	372 Hunt Club Rd	K1V 1C1	45.337964	-75.68349302
Canada	Ontario	Ottawa	40 Ruskin Ave	K1Y 4W7	45.3941889	-75.72059172
Canada	Ontario	Ottawa	401 Hazeldean Rd	K2T 1T8	45.30452005	-75.87784825
Canada	Ontario	Ottawa	423 Cumberland St	K1N 0B5	45.4277133	-75.6870976
Canada	Ontario	Ottawa	450 Bank St	K2K 1X7	45.41171965	-75.69364387
Canada	Ontario	Ottawa	4764 Bank St	K1T 3W7	45.3188547	-75.5932626
Canada	Ontario	Ottawa	50 Rideau St	K1N 9J7	45.42460885	-75.68998051
Canada	Ontario	Ottawa	525 Somerset St West	K1R 5W6	45.413381	-75.701764
Canada	Ontario	Ottawa	535 Terminal Ave	K1G 0Z2	45.4154319	-75.6460636
Canada	Ontario	Ottawa	585 Montreal Rd	K1K 4K3	45.44308945	-75.64472946
Canada	Ontario	Ottawa	631 Industrial Ave	K1G 0Z1	45.411253	-75.64092
Canada	Ontario	Ottawa	655 Bronson Avenue	K1S 4E7	45.403555	-75.701022
Canada	Ontario	Ottawa	"800 King Edward, 1st Floor"	K1N 6N5	45.41934	-75.67875608
Canada	Ontario	Ottawa	800 King Edward Ave	K1N 6N5	45.41934	-75.67875608
Canada	Ontario	Ottawa	801 Aviation Parkway	K1K 4R3	45.4396805	-75.62621479
Canada	Ontario	Ottawa	85 Rue University	K1N 6N5	45.42347569	-75.68405305
Canada	Ontario	Ottawa	"90 Elgin St, Unit 2"	K1P 0C6	45.422512	-75.694364
Canada	Ontario	Ottawa	99-99 Rideau St	K1N 9L8	45.4264491	-75.6917795
Canada	Ontario	Ottawa	993 Richmond Rd	K2B 6R1	45.376703	-75.775968
Canada	Ontario	Ottawa	No Public Access - 2701 Riverside Drive	K1A 0B1	45.3760315	-75.69003843
Canada	Ontario	Ottawa	Civic Hospital	K1Y 4E9	45.3924425	-75.72188837
Canada	Ontario	Ottawa	General Hospital - 501 Smyth Road	K1H 8L6	45.40180795	-75.64648945
Canada	Ontario	Ottawa	"Queensway Carleton Hospital, Cancer Centre, 3045 Baseline Rd"	K2H 8P4	45.336498	-75.807783
Canada	Ontario	Owen Sound	155 9th St E	N4K 1N6	44.56563	-80.943685
Canada	Ontario	Owen Sound	1595 16th St East	N4K 5N3	44.57461411	-80.91657791
Canada	Ontario	Owen Sound	690 Tenth St West	N4K 3R9	44.566834	-80.957038
Canada	Ontario	Owen Sound	925 10th St East	N4K 1T5	44.569394	-80.928143
Canada	Ontario	Owen Sound	957 10th St W	N4K 3H8	44.5695967	-80.9271763
Canada	Ontario	Owen Sound	"Brightshores Health System , 1800 8th Street East"	N4K 6M9	44.5698542	-80.91191066
Canada	Ontario	Palmerston	535 Main St W	N0G 2P0	43.83367391	-80.85416917
Canada	Ontario	Paris	1084 Rest Acres Rd	N3L 0B5	43.1817829	-80.3853752
Canada	Ontario	Paris	151 Dundas St E	N3L 3H4	43.191906	-80.3613635
Canada	Ontario	Paris	304 Grand River North	N3L 3R7	43.212704	-80.38975
Canada	Ontario	Parkhill	2227 Elginfield Rd	N0M 2K0	43.15273556	-81.68434172
Canada	Ontario	Parry Sound	1 Horseshoe Lake Rd	P2A 2W8	45.3062213	-79.89634976
Canada	Ontario	Parry Sound	1 Mall Dr	P2A 3A9	45.360551	-80.042585
Canada	Ontario	Parry Sound	113 Bowes St	P2A 2L8	45.3435596	-80.0115685
Canada	Ontario	Pembroke	100  St E	K8A 8A3	45.826582	-77.110675
Canada	Ontario	Pembroke	11 Robinson Lane	K8A 0A5	45.8260909	-77.113541
Canada	Ontario	Pembroke	1230  St West	K8A 4G4	45.8328021	-77.1474998
Canada	Ontario	Penetanguishene	132 Main St	L9M 1M3	44.767523	-79.932888
Canada	Ontario	Perth	136 Gore St East	K7H 1J5	44.897312	-76.246261
Canada	Ontario	Perth	98 Dufferin St	K7H 3B5	44.90746	-76.268372
Canada	Ontario	Petawawa	22 Town Center Blvd	K8H 0H1	45.885283	-77.259038
Canada	Ontario	Petawawa	3381  Blvd	K8H 1X6	45.8962493	-77.2806869
Canada	Ontario	Petawawa	"41 Festubert Way, Unit 103"	K8H 1N3	45.9132	-77.2781
Canada	Ontario	Petawawa	"Expressmart, 1578 Wolfe Ave, Bldg W112"	K8H 2S7	45.89883375	-77.26496012
Canada	Ontario	Peterborough	1 Hospital Drive	K9J 7C6	44.2996386	-78.34812615
Canada	Ontario	Peterborough	1200 Landsdowne St W	K9J 2A1	44.2828414	-78.3504724
Canada	Ontario	Peterborough	1420 Crawford Dr	K9J 6X6	44.2681577	-78.3491014
Canada	Ontario	Peterborough	1527 Water St	K9H 0C6	44.350707	-78.301231
Canada	Ontario	Peterborough	157 George St North	K9J 3G6	44.298403	-78.319613
Canada	Ontario	Peterborough	1781 Lansdowne St West	K9K 2T4	44.275137	-78.37325
Canada	Ontario	Peterborough	1901 Lansdowne St W	K9K 2M9	44.27430501	-78.37656153
Canada	Ontario	Peterborough	2151 East Bank Dr	K9L 1Z8	44.358676	-78.285623
Canada	Ontario	Peterborough	336 Lansdowne St E	K9J 6X9	44.2920402	-78.2901742
Canada	Ontario	Peterborough	55 Park St North	K9J 3V5	44.294781	-78.326061
Canada	Ontario	Peterborough	"645 Lansdowne St W Unit #fc110, Unit #110"	K9J 7Y5	44.2855137	-78.3313
Canada	Ontario	Peterborough	721 Ashburnham Dr	K9L 1P7	44.289734	-78.2972794
Canada	Ontario	Peterborough	81 Hunter St East	K9H 1G4	44.306253	-78.310044
Canada	Ontario	Peterborough	871-875 Chemong Rd	K9H 5Z5	44.319452	-78.332076
Canada	Ontario	Peterborough	898 Monaghan Rd	K9J 5K4	44.2861401	-78.3296398
Canada	Ontario	Peterborough	949 Highway 7 East	K9J 6X8	44.1654185	-78.2197085
Canada	Ontario	Peterborough	"Fleming College, Brealey Drive"	K9J 7B1	44.27031748	-78.36946502
Canada	Ontario	Petrolia	4160  Line	N0N 1R0	42.882045	-82.14888
Canada	Ontario	Pickering	1278 Kingston Rd.	L1V 1B7	43.83551956	-79.09116273
Canada	Ontario	Pickering	1355 Kingston Rd	L1V 1B8	43.8369931	-79.0885148
Canada	Ontario	Pickering	1709 Kingston Rd	L1V 1C5	43.8486336	-79.07274527
Canada	Ontario	Pickering	1725 Kingston Rd	L1V 4L9	43.8500325	-79.0705351
Canada	Ontario	Pickering	1750 Bayly St	L1W 3N3	43.8337332	-79.0646107
Canada	Ontario	Pickering	1799 Liverpool Rd	L1V 1N2	43.8340419	-79.0895619
Canada	Ontario	Pickering	1800 Brock Rd North	L1V 4G2	43.84308	-79.072862
Canada	Ontario	Pickering	478 Kingston Rd	L1V 1A4	43.81240192	-79.12455289
Canada	Ontario	Pickering	698 Kingston Road	L1V 1A6	43.819194	-79.116106
Canada	Ontario	Pickering	742 Kingston Rd	L1V 1A8	43.8203538	-79.1139979
Canada	Ontario	Pickering	938 Liverpool Rd	L1W 1S6	43.828301	-79.087916
Canada	Ontario	Pickering	Nuclear Plant - No Public Access	L1W 3C7	45.250035	-75.701239
Canada	Ontario	Picton	123 Main St	K0K 2T0	44.0058257	-77.1451113
Canada	Ontario	Pikangikum	Winter Rd	P0V 2L0	51.8078647	-93.9925233
Canada	Ontario	Port Colborne	197 Main St East	L3K 1S5	42.900682	-79.235204
Canada	Ontario	Port Colborne	287 Westside Rd	L3K 5Z2	42.905955	-79.265372
Canada	Ontario	Port Colborne	429 Main Stw	L3K 3W2	42.899096	-79.25869
Canada	Ontario	Port Dover	1st Andrew Street	N0A 1N0	42.788721	-80.204438
Canada	Ontario	Port Elgin	5114 Hwy #21 Rr#3	N0H 2C0	44.4358826	-81.3889458
Canada	Ontario	Port Elgin	618 Gustavus Rd	N0H 2C0	44.43547371	-81.38856781
Canada	Ontario	Port Hope	159 Peter St	L1A 1C7	43.95047625	-78.28002038
Canada	Ontario	Port Hope	181 Toronto Rd	L1A 3V5	43.96062586	-78.32342805
Canada	Ontario	Port Hope	2211 County Rd 28	L1A 3W4	43.97246895	-78.28727546
Canada	Ontario	Port Hope	369 Ontario St	L1A 2W4	43.9675027	-78.2893636
Canada	Ontario	Port Hope	Onroute -  - 401 Eastbound	L1A 3W3	43.9475054	-78.3625399
Canada	Ontario	Port Perry	15930 Old Simcoe Rd	L9L 0A2	44.1105284	-78.9573726
Canada	Ontario	Port Perry	1805 Scugog St	L9L 1J5	44.1001218	-78.9448231
Canada	Ontario	Port Perry	1889 Scugog St	L9L 1H9	44.1017665	-78.938019
Canada	Ontario	Port Severn	35 Lone Pine Rd	L0K 1S0	44.8276533	-79.72534659
Canada	Ontario	Prescott	925 Edward St	K0E 1T0	44.71733535	-75.5206419
Canada	Ontario	Puslinch	1 Nicholas Beaver Rd	N0B 2J0	43.46033917	-80.12523592
Canada	Ontario	Rama	5882  Rd	L3V 6H6	44.6462415	-79.3506944
Canada	Ontario	Red Lake	"5 Hughes Cres, Box 322  Ont.  P0v2m0"	P0V 2M0	51.00994475	-93.81064168
Canada	Ontario	Renfrew	383 Stewart St	K7V 1Y3	45.4789245	-76.6971481
Canada	Ontario	Renfrew	780 O'brien Rd	K7V 0B4	45.47552476	-76.65893655
Canada	Ontario	Richmond	5915 Perth St	K0A 2Z0	45.202235	-75.829131
Canada	Ontario	Richmond Hill	10 Trench St	L4C 4Z3	43.86998845	-79.45070391
Canada	Ontario	Richmond Hill	"10 Trench St, Mackenzie Health"	L4C 4Z3	43.86998845	-79.45070391
Canada	Ontario	Richmond Hill	"10 Vogell Rd, Unit 1"	L4B 3K4	43.8640678	-79.3820994
Canada	Ontario	Richmond Hill	10579 Yonge St.	L4C 3C5	43.885473	-79.440017
Canada	Ontario	Richmond Hill	10830 Bayview Ave	L4S 1L7	43.896442	-79.420597
Canada	Ontario	Richmond Hill	11005 Yonge St	L4C 3E3	43.8964413	-79.4427875
Canada	Ontario	Richmond Hill	12338 Yonge St	L4E 0W5	43.92667043	-79.45075673
Canada	Ontario	Richmond Hill	13094 Yonge Street	L4E 0K2	43.9466641	-79.4553483
Canada	Ontario	Richmond Hill	13380 Yonge St	L4E 2P6	43.953756	-79.457417
Canada	Ontario	Richmond Hill	13735 Bathurst St	L4E 2Z6	43.9507827	-79.48379
Canada	Ontario	Richmond Hill	1410 Major Mackenzie Dr East	L4S 0A1	43.87980465	-79.39528768
Canada	Ontario	Richmond Hill	1485 Elgin Mills East	L4S 1M9	43.8982218	-79.3964489
Canada	Ontario	Richmond Hill	50a Red Maple Rd	L4B 1K1	43.84044235	-79.42237839
Canada	Ontario	Richmond Hill	"8750 Bayview Ave, Unit 21"	L4B 4V9	43.8428537	-79.4075857
Canada	Ontario	Richmond Hill	"9005 Leslie St, Unit 1 & 2"	L4B 1G7	43.8447184	-79.3820704
Canada	Ontario	Richmond Hill	"9275 Bayview Ave, Building B"	L4C 9X4	43.856959	-79.409945
Canada	Ontario	Richmond Hill	9350 Yonge Street	L4C 5T2	43.8580391	-79.434406
Canada	Ontario	Ridgetown	20474 Victoria Ave	N0P 2C0	42.4469332	-81.89311385
Canada	Ontario	Rockland	2875 Rue Laurier St	K4K 1A3	45.5395512	-75.3028147
Canada	Ontario	Rockland	297 Edwards St	K4K 1H6	45.55141795	-75.29560288
Canada	Ontario	Russell	88 Broadway Avenue	K4R 1A1	45.25615675	-75.37481541
Canada	Ontario	Saint George	184 Brant Rd	N0E 1N0	43.227344	-80.28485078
Canada	Ontario	Saint Jacobs	1229 King St North	N0B 2N0	43.5318641	-80.55535961
Canada	Ontario	Sarnia	1105 Lambton Mall Rd	N7S 0E5	42.985816	-82.354625
Canada	Ontario	Sarnia	1208 Murphy Road	N7S 2Y2	42.999183	-82.365644
Canada	Ontario	Sarnia	1258 London Rd	N7S 1P5	42.979833	-82.360014
Canada	Ontario	Sarnia	137 Indian Rd	N7T 3W3	42.962796	-82.376375
Canada	Ontario	Sarnia	1399 Colborne St	N7V 3L8	43.00507428	-82.38813403
Canada	Ontario	Sarnia	1441 Confederation St	N7S 5N9	42.9600322	-82.350295
Canada	Ontario	Sarnia	1457 London Rd	N7S 6K4	42.98142868	-82.34677471
Canada	Ontario	Sarnia	1707 London Line	N7W 1B2	42.983712	-82.326902
Canada	Ontario	Sarnia	183 Exmouth Street	N7T 5W3	42.98550497	-82.40292077
Canada	Ontario	Sarnia	512 Vidal St S	N7T 8E8	42.957307	-82.407191
Canada	Ontario	Sarnia	775 Exmouth St	N7T 5P7	42.985079	-82.382564
Canada	Ontario	Sault Ste. Marie	191 Trunk Rd	P6A 3S5	46.513113	-84.292611
Canada	Ontario	Sault Ste. Marie	223 2nd Line West	P6C 6C5	46.5373027	-84.3635215
Canada	Ontario	Sault Ste. Marie	293 Bay St	P6A 1X3	46.51279685	-84.33919316
Canada	Ontario	Sault Ste. Marie	335 John St	P6A 3J6	46.5244801	-84.3436812
Canada	Ontario	Sault Ste. Marie	389 Great Northern Rd	P6B 4Z8	46.537974	-84.319967
Canada	Ontario	Sault Ste. Marie	410-412 Mcnabb St	P6B 1Z2	46.5219613	-84.3071849
Canada	Ontario	Sault Ste. Marie	442 Bruce St	P6B 1R4	46.519928	-84.31993
Canada	Ontario	Sault Ste. Marie	443 Northern Ave	P6A 5L3	46.5340381	-84.3140582
Canada	Ontario	Sault Ste. Marie	443 Northern Ave	P6A 5L3	46.5340381	-84.3140582
Canada	Ontario	Sault Ste. Marie	542 Bay St	P6A 1X6	46.5085593	-84.3312352
Canada	Ontario	Sault Ste. Marie	628 Third Line E	P6A 5K7	46.5533525	-84.3094534
Canada	Ontario	Sault Ste. Marie	699 Trunk Road	P6A 3T1	46.521483	-84.274443
Canada	Ontario	Sault Ste. Marie	750 Great Northern Rd	P6B 0A8	46.5489661	-84.31915705
Canada	Ontario	Scarborough	"1 Eglinton Square, Unit 121"	M1L 2K1	43.7235104	-79.3001365
Canada	Ontario	Scarborough	1 William Kitchen Rd	M1P 5B7	43.7703895	-79.2786817
Canada	Ontario	Scarborough	1089 Kingston Rd	M1N 4E4	43.6809721	-79.2824192
Canada	Ontario	Scarborough	1149 Morningside Ave	M1B 5J3	43.80068	-79.1989959
Canada	Ontario	Scarborough	1150 Markham Road	M1H 2Y6	43.7759979	-79.2320309
Canada	Ontario	Scarborough	1401 Ellesmere Rd	M1P 4R4	43.7705251	-79.2580962
Canada	Ontario	Scarborough	1480 Kennedy Rd	M1P 2L7	43.7654111	-79.2816303
Canada	Ontario	Scarborough	1510 Markham Rd	M1B 2V9	43.788911	-79.23691
Canada	Ontario	Scarborough	"1571 Sandhurst Circle, Unit 420"	M1V 1V2	43.8073859	-79.2702719
Canada	Ontario	Scarborough	1615 Ellesmere Rd	M1P 2Y3	43.7718907	-79.251651
Canada	Ontario	Scarborough	1621 Birchmount Rd	M1P 2J3	43.78135128	-79.29838657
Canada	Ontario	Scarborough	1641 Markham Rd	M1B 2W1	43.7929251	-79.2381537
Canada	Ontario	Scarborough	1670 Mccowan Rd	M1S 3L5	43.7859801	-79.2569009
Canada	Ontario	Scarborough	1896 Eglinton Ave East	M1L 2L9	43.726049	-79.296377
Canada	Ontario	Scarborough	1900 Midland Ave	M1P 3E2	43.7676307	-79.2712307
Canada	Ontario	Scarborough	1977 Kennedy Rd	M1P 2M1	43.7701243	-79.2821463
Canada	Ontario	Scarborough	2044 Lawrence Ave East	M1R 2Z3	43.745613	-79.295647
Canada	Ontario	Scarborough	2294 Kingston Rd	M1N 1T9	43.70582701	-79.25190267
Canada	Ontario	Scarborough	2301 Brimley Rd	M1S 5B8	43.797754	-79.27077936
Canada	Ontario	Scarborough	2363 Warden Ave	M1T 1V7	43.78401685	-79.31012595
Canada	Ontario	Scarborough	2370 Lawrence Ave East	M1P 2R5	43.749856	-79.27404
Canada	Ontario	Scarborough	240 Alton Towers Circle	M1V 3Z3	43.8263802	-79.2776383
Canada	Ontario	Scarborough	2480 Gerrard St East	M1N 4C3	43.687366	-79.286261
Canada	Ontario	Scarborough	2501 Victoria Park Ave	M1T 1A1	43.7718772	-79.3211631
Canada	Ontario	Scarborough	2611 Lawrence Ave East	M1P 2S2	43.7513739	-79.2647713
Canada	Ontario	Scarborough	2867 Ellesmere Rd	M1E 4B9	43.780025	-79.205165
Canada	Ontario	Scarborough	2874 Eglinton Ave East	M1J 2C8	43.739075	-79.23944
Canada	Ontario	Scarborough	"2900 Warden Ave, Unit 149"	M1W 2S8	43.7968874	-79.315999
Canada	Ontario	Scarborough	2908 Ellesmere Road	M1E 4B8	43.783263	-79.204391
Canada	Ontario	Scarborough	300 Borough Dr	M1P 4P5	43.7761341	-79.25843764
Canada	Ontario	Scarborough	300 Borough Dr. Unit R005	M1P 4P5	43.7761341	-79.25843764
Canada	Ontario	Scarborough	3030 Birchmount Rd	M1M 3W3	43.801891	-79.309054
Canada	Ontario	Scarborough	3090 Kingston Rd	M1M 1P2	43.726254	-79.231753
Canada	Ontario	Scarborough	3101 Victoria Park Ave	M1W 2T3	43.7894265	-79.3294031
Canada	Ontario	Scarborough	3270 Eglinton Ave East	M1J 2H6	43.744031	-79.216461
Canada	Ontario	Scarborough	3276 St Clair Ave East	M1L 1W1	43.713904	-79.285399
Canada	Ontario	Scarborough	"3353 Lawrence Ave E, Unit 1"	M1H 1A8	43.75765248	-79.23490103
Canada	Ontario	Scarborough	3465 Kingston Rd	M1M 1R4	43.7376152	-79.2179599
Canada	Ontario	Scarborough	3488 Lawrence Ave E	M1H 1A9	43.7599702	-79.2257802
Canada	Ontario	Scarborough	3495 Lawrence Ave East	M1H 1B3	43.7572225	-79.2291917
Canada	Ontario	Scarborough	3566 St Clair Ave E	M1K 1M2	43.71973333	-79.24666467
Canada	Ontario	Scarborough	3600 Sheppard Ave East	M1T 3K8	43.7811081	-79.2984217
Canada	Ontario	Scarborough	361a Old Finch Ave	M1B 5K7	43.824665	-79.18615097
Canada	Ontario	Scarborough	3800 Kingston Rd	M1J 3H6	43.7480683	-79.2077517
Canada	Ontario	Scarborough	4 Lebovic Ave	M1L 2L6	43.72614672	-79.29131015
Canada	Ontario	Scarborough	4000 Finch Ave East	M1S 3T6	43.801426	-79.2964767
Canada	Ontario	Scarborough	415 Danforth Rd	M1L 2X8	43.706133	-79.26823578
Canada	Ontario	Scarborough	4186 Finch Ave East	M1V 5P6	43.8037831	-79.2867313
Canada	Ontario	Scarborough	4200 Sheppard Ave East	M1S 1T3	43.785605	-79.279314
Canada	Ontario	Scarborough	4228 Midland Ave	M1V 4S7	43.825292	-79.29757
Canada	Ontario	Scarborough	4351 Kingston Rd	M1E 2M9	43.765228	-79.19144
Canada	Ontario	Scarborough	438 Nugget Ave	M1S 5E1	43.79858	-79.241385
